@RELATION credit

@ATTRIBUTE person_age NUMERIC
@ATTRIBUTE person_income NUMERIC
@ATTRIBUTE person_home_ownership {RENT,OWN,MORTGAGE,OTHER}
@ATTRIBUTE person_emp_length NUMERIC
@ATTRIBUTE loan_grade {A,B,C,D,E,F,G}

@DATA
23,45000,MORTGAGE,4,B
24,65000,RENT,1,B
23,65000,RENT,3,C
22,59004,RENT,3,B
23,45000,OWN,0,C
25,45000,MORTGAGE,4,C
23,39000,MORTGAGE,0,D
23,45000,MORTGAGE,1,B
23,45000,OWN,3,A
22,45000,MORTGAGE,6,A
23,66000,RENT,7,B
26,45000,MORTGAGE,2,B
24,45000,MORTGAGE,2,B
26,45000,MORTGAGE,10,B
24,39000,MORTGAGE,1,D
24,67200,RENT,4,B
22,67500,RENT,2,A
26,67500,RENT,1,B
25,45000,MORTGAGE,0,B
23,67596,RENT,2,B
24,45000,MORTGAGE,0,A
23,45000,MORTGAGE,3,C
26,45000,MORTGAGE,0,C
22,68000,RENT,7,B
24,68648,RENT,1,B
23,63900,RENT,7,D
24,69996,RENT,7,B
25,70000,RENT,0,B
26,70000,RENT,3,D
23,54400,RENT,2,D
23,45000,OWN,4,D
26,70000,RENT,3,E
22,70500,RENT,1,B
22,71000,RENT,5,B
23,55488,RENT,4,D
22,71400,RENT,3,C
22,39000,MORTGAGE,1,F
26,72000,RENT,0,A
22,45000,MORTGAGE,1,A
22,72000,RENT,1,B
26,39000,MORTGAGE,4,D
22,72000,RENT,6,D
24,72000,RENT,6,A
23,45000,MORTGAGE,1,B
25,56950,RENT,9,C
24,73000,RENT,1,B
24,73500,RENT,3,C
24,74000,RENT,2,A
26,74500,RENT,8,B
23,75000,RENT,4,B
24,45000,OTHER,8,A
25,45000,MORTGAGE,7,A
23,69000,RENT,4,A
23,75000,RENT,7,A
22,75000,RENT,5,B
22,75000,RENT,2,B
26,45000,OWN,2,C
22,39000,OWN,0,F
23,45000,OWN,0,B
22,75000,RENT,2,A
25,45000,OWN,1,C
25,45000,MORTGAGE,0,B
24,75000,RENT,8,C
25,45000,OWN,0,C
25,76000,RENT,1,A
25,76000,RENT,0,A
25,76344,RENT,2,A
25,45149,MORTGAGE,4,A
25,76500,RENT,4,C
25,78000,RENT,3,A
21,45192,MORTGAGE,0,B
24,78300,RENT,0,A
26,39200,MORTGAGE,2,D
23,80000,RENT,5,B
23,45204,MORTGAGE,0,B
24,74000,RENT,6,C
22,74000,RENT,3,C
23,45288,MORTGAGE,7,B
23,39292,MORTGAGE,3,A
23,80000,RENT,6,A
23,45300,MORTGAGE,3,D
23,62900,RENT,7,D
23,39325,MORTGAGE,3,C
24,45336,MORTGAGE,8,A
24,81000,RENT,6,A
23,45378,MORTGAGE,7,A
21,45432,MORTGAGE,4,B
24,83100,RENT,5,E
22,84996,RENT,6,C
26,73000,RENT,0,D
23,45500,OWN,5,C
26,39500,MORTGAGE,6,D
23,85000,RENT,2,B
21,45600,MORTGAGE,5,A
23,45600,OWN,7,A
23,85272,RENT,7,B
23,45600,MORTGAGE,3,C
26,45600,MORTGAGE,9,C
23,88000,RENT,1,B
23,45600,MORTGAGE,4,B
23,45600,MORTGAGE,7,C
25,45600,MORTGAGE,7,C
25,76000,RENT,2,E
26,90000,RENT,4,D
23,78000,RENT,0,A
23,90000,RENT,7,C
24,90000,RENT,0,B
24,90000,RENT,5,B
24,45600,MORTGAGE,0,A
25,45600,MORTGAGE,6,A
21,39600,MORTGAGE,5,A
22,90000,RENT,4,D
22,45600,MORTGAGE,5,B
23,45600,OWN,7,B
25,80000,RENT,8,D
20,94000,RENT,4,D
22,45600,MORTGAGE,5,B
23,95004,RENT,2,A
22,45600,OWN,6,C
26,97500,RENT,10,E
22,45600,MORTGAGE,3,A
23,86004,RENT,0,D
22,39600,MORTGAGE,6,C
26,45608,OWN,8,A
22,45673,MORTGAGE,6,A
22,45691,MORTGAGE,5,A
22,39696,MORTGAGE,4,B
23,100000,RENT,5,A
23,100000,RENT,5,A
24,100000,RENT,1,A
23,45843,OWN,2,B
22,39868,MORTGAGE,2,D
22,102240,RENT,6,E
25,39896,MORTGAGE,0,A
22,45900,MORTGAGE,1,A
26,103992,RENT,10,A
26,45900,MORTGAGE,10,C
23,106000,RENT,7,A
22,45975,MORTGAGE,6,B
25,106000,RENT,4,B
23,45992,MORTGAGE,7,A
25,39996,MORTGAGE,9,D
24,80155,RENT,8,F
24,108000,RENT,8,B
25,45996,OWN,0,A
21,45996,OWN,5,A
23,108000,RENT,7,A
26,45996,OWN,5,A
24,45996,MORTGAGE,6,C
25,110000,RENT,2,B
22,111460,RENT,3,B
25,112000,RENT,7,B
25,45996,OWN,9,B
24,115000,RENT,1,A
24,88400,RENT,8,D
24,116300,RENT,6,D
23,120000,RENT,2,A
23,45996,OWN,7,C
26,120000,RENT,3,A
25,120000,RENT,6,C
22,114000,RENT,2,D
26,135000,RENT,10,B
24,137481,RENT,8,B
24,46000,MORTGAGE,2,B
23,46000,MORTGAGE,7,A
23,150000,RENT,3,B
24,150000,RENT,8,B
23,138000,RENT,1,D
24,117300,RENT,4,C
25,159996,RENT,4,D
26,46000,MORTGAGE,3,B
25,21600,RENT,0,B
22,24000,RENT,0,C
25,25000,RENT,1,C
25,46000,MORTGAGE,4,C
23,46000,MORTGAGE,1,A
21,26000,RENT,5,B
23,30000,RENT,1,C
23,46000,MORTGAGE,6,A
25,30000,RENT,2,E
25,32160,RENT,9,C
23,35000,RENT,0,C
22,36850,RENT,3,B
25,38000,RENT,5,B
23,38000,RENT,1,A
22,46000,MORTGAGE,6,C
23,24000,RENT,3,A
24,46000,MORTGAGE,8,A
22,46000,MORTGAGE,6,B
23,45000,RENT,3,B
24,57600,RENT,3,C
23,46000,MORTGAGE,2,B
23,23340,RENT,8,A
22,24996,RENT,4,C
24,46000,MORTGAGE,5,B
25,26400,RENT,5,A
23,46000,MORTGAGE,4,A
24,28800,RENT,0,C
25,30000,RENT,1,C
22,30000,RENT,2,E
24,30000,RENT,3,D
25,46000,MORTGAGE,5,B
21,47000,RENT,1,A
22,50004,RENT,5,D
22,65000,RENT,3,A
25,40000,MORTGAGE,5,B
21,22000,RENT,4,B
21,32000,RENT,5,C
23,46000,OWN,6,B
24,24000,RENT,0,B
24,26000,RENT,1,C
24,18000,RENT,3,D
22,18000,RENT,2,C
25,46000,MORTGAGE,1,C
22,46000,MORTGAGE,3,A
23,21600,RENT,0,C
26,24000,RENT,3,B
26,25300,RENT,2,D
21,46000,OWN,5,D
23,26400,RENT,7,B
21,46002,MORTGAGE,4,D
26,30000,RENT,3,B
22,32000,RENT,1,D
26,33600,RENT,0,A
23,35000,RENT,7,B
23,46113,MORTGAGE,4,D
25,46116,MORTGAGE,9,C
25,46144,MORTGAGE,9,A
23,35000,RENT,5,C
26,36000,RENT,4,A
22,45000,RENT,4,A
25,54000,RENT,9,A
23,55000,RENT,3,B
24,46325,MORTGAGE,6,A
22,57500,RENT,4,A
25,46350,MORTGAGE,0,B
23,46394,MORTGAGE,7,C
23,60000,RENT,4,A
23,63000,RENT,3,D
23,46450,MORTGAGE,6,A
26,46464,MORTGAGE,1,B
22,58617,RENT,6,D
22,46500,MORTGAGE,3,A
22,69108,RENT,2,E
24,112000,RENT,5,C
22,22718,RENT,3,B
23,46500,OWN,2,D
22,46500,MORTGAGE,1,B
24,40500,MORTGAGE,8,B
21,46500,MORTGAGE,5,D
26,83004,RENT,7,A
24,46500,MORTGAGE,0,C
22,46500,MORTGAGE,1,B
23,46551,MORTGAGE,7,B
22,12000,RENT,5,B
21,14400,RENT,4,B
21,15192,RENT,4,C
26,15436,RENT,4,A
25,18000,RENT,1,B
23,19136,RENT,4,E
23,46776,OWN,7,D
25,40800,OWN,5,E
26,46800,MORTGAGE,3,B
23,46800,MORTGAGE,4,A
23,20400,RENT,5,D
24,46800,MORTGAGE,6,A
23,21600,RENT,3,B
26,46800,MORTGAGE,4,D
23,46800,OWN,7,C
22,46800,MORTGAGE,4,A
21,21700,RENT,2,D
23,22000,RENT,1,C
24,23000,RENT,4,A
21,46800,MORTGAGE,4,A
22,23004,RENT,3,A
22,46800,OWN,4,A
24,24000,RENT,5,C
24,46800,MORTGAGE,8,C
23,24000,RENT,0,C
23,24000,RENT,1,B
23,46800,MORTGAGE,4,A
23,25000,RENT,0,A
23,25200,RENT,1,A
22,26400,RENT,0,C
23,46932,OWN,4,A
22,46976,OWN,5,C
22,26784,RENT,6,D
23,27996,RENT,3,C
24,47000,MORTGAGE,9,C
25,28800,RENT,0,B
22,30000,RENT,2,B
22,30000,RENT,1,B
22,41000,MORTGAGE,6,A
25,30000,RENT,2,A
24,47000,MORTGAGE,0,C
25,47000,OWN,9,A
24,33000,RENT,3,B
22,33000,RENT,0,E
24,47000,MORTGAGE,8,B
26,47000,MORTGAGE,5,A
22,47000,MORTGAGE,7,C
23,33000,RENT,7,D
23,47000,MORTGAGE,7,B
25,33280,RENT,1,B
23,33600,RENT,1,B
25,47000,OWN,9,A
21,47000,MORTGAGE,2,A
24,33900,RENT,3,D
23,33996,RENT,1,C
26,34000,RENT,3,D
26,34000,RENT,1,C
26,47000,OWN,8,A
25,47000,MORTGAGE,5,B
26,36000,RENT,2,B
23,36000,RENT,5,E
21,36500,RENT,2,A
24,37000,RENT,3,B
24,38400,RENT,2,A
23,47000,MORTGAGE,1,A
22,38500,RENT,0,A
22,47000,OWN,6,A
25,40000,RENT,6,B
24,47000,MORTGAGE,7,B
24,47000,MORTGAGE,5,A
23,40440,RENT,0,C
23,47000,MORTGAGE,7,C
26,47000,MORTGAGE,0,A
23,37000,RENT,5,D
23,43000,RENT,1,B
24,37004,RENT,2,D
22,44400,RENT,2,C
22,47000,MORTGAGE,3,A
24,47000,OWN,1,B
24,47000,MORTGAGE,4,A
22,45000,RENT,3,B
22,48000,RENT,3,B
25,48000,RENT,3,A
23,48880,RENT,2,B
21,44000,RENT,0,D
24,47000,MORTGAGE,1,B
22,50000,RENT,6,A
23,47000,OWN,4,A
21,47000,MORTGAGE,5,A
23,47000,MORTGAGE,8,A
22,44052,RENT,3,D
23,54000,RENT,3,A
24,54000,RENT,6,A
23,55000,RENT,0,B
22,56000,RENT,7,A
24,47000,MORTGAGE,0,A
26,51000,RENT,3,C
25,57000,RENT,1,B
26,51600,RENT,10,B
21,59000,RENT,1,A
22,41000,MORTGAGE,6,C
22,60000,RENT,0,A
24,47000,MORTGAGE,5,C
24,47000,MORTGAGE,3,B
25,41000,MORTGAGE,9,C
23,62000,RENT,7,D
26,62400,RENT,0,B
24,41000,MORTGAGE,1,B
24,62472,RENT,2,C
24,64000,RENT,3,B
24,72000,RENT,8,B
24,72996,RENT,2,B
24,73700,RENT,0,C
26,90000,RENT,0,B
22,47091,MORTGAGE,6,A
24,47100,MORTGAGE,4,B
24,47110,MORTGAGE,0,B
24,22000,RENT,0,C
23,24000,RENT,7,C
22,31000,RENT,5,B
22,47004,RENT,2,A
21,47200,MORTGAGE,1,C
24,20485,RENT,4,A
24,47211,OWN,8,B
25,28800,RENT,5,A
22,41244,MORTGAGE,6,B
22,14400,RENT,1,D
21,18000,RENT,1,F
26,47300,MORTGAGE,3,B
24,47300,MORTGAGE,5,A
24,19200,RENT,0,A
24,19800,RENT,1,A
21,20000,RENT,4,B
25,47412,MORTGAGE,0,A
22,47472,MORTGAGE,6,B
24,24000,RENT,0,C
22,47484,MORTGAGE,0,B
23,25000,RENT,3,B
21,25000,RENT,5,A
22,26000,RENT,0,A
24,47500,MORTGAGE,7,B
22,47500,MORTGAGE,6,A
24,28000,RENT,0,D
24,47500,MORTGAGE,3,B
21,30000,RENT,1,D
21,30000,RENT,3,C
23,30000,RENT,3,B
25,30000,RENT,9,C
24,30996,RENT,2,A
24,47500,MORTGAGE,8,A
22,32000,RENT,3,A
25,33600,RENT,6,B
22,47540,MORTGAGE,4,B
22,47580,MORTGAGE,6,A
21,47580,MORTGAGE,5,A
25,29004,RENT,0,C
23,36000,RENT,1,A
26,41682,MORTGAGE,7,C
25,47700,MORTGAGE,1,A
25,36276,RENT,0,B
24,38000,RENT,5,A
22,47748,MORTGAGE,5,A
24,38000,RENT,6,A
21,47760,MORTGAGE,2,A
22,47800,MORTGAGE,5,C
22,47800,MORTGAGE,3,B
22,33000,RENT,0,C
25,40000,RENT,2,B
23,40000,RENT,7,C
25,40000,RENT,9,D
25,40800,RENT,9,D
26,41000,RENT,10,C
25,42000,RENT,6,A
22,47940,MORTGAGE,4,B
22,47952,MORTGAGE,4,A
26,43860,RENT,6,B
26,48000,MORTGAGE,10,C
22,39000,RENT,1,D
21,48000,MORTGAGE,5,B
24,48000,OWN,8,C
24,47700,RENT,0,B
24,48000,RENT,7,B
24,48000,RENT,7,B
23,50000,RENT,3,B
24,50000,RENT,4,B
23,50000,RENT,0,C
23,50004,RENT,3,B
26,51000,RENT,5,A
24,52000,RENT,2,A
22,42000,MORTGAGE,4,A
22,52800,RENT,3,A
24,54000,RENT,3,B
23,48000,MORTGAGE,7,B
22,54000,RENT,4,B
23,48000,OWN,5,B
21,55692,RENT,5,A
24,56000,RENT,8,A
26,56000,RENT,4,A
22,56000,RENT,6,A
25,48000,MORTGAGE,0,C
23,56880,RENT,7,B
22,48000,OWN,6,A
22,60000,RENT,6,B
23,60000,RENT,1,A
21,60000,RENT,3,B
23,62000,RENT,4,B
26,48000,MORTGAGE,7,A
22,48000,OWN,0,D
23,63000,RENT,0,A
22,48000,MORTGAGE,6,A
22,48000,MORTGAGE,5,B
24,60500,RENT,2,D
25,68515,RENT,2,C
24,48000,MORTGAGE,4,B
24,48000,MORTGAGE,9,A
24,69000,RENT,1,B
22,48000,MORTGAGE,0,A
23,48000,MORTGAGE,7,B
23,69996,RENT,7,C
25,70000,RENT,3,A
23,48000,OWN,7,B
26,48000,MORTGAGE,10,C
22,70000,RENT,3,B
23,72000,RENT,7,B
23,48000,MORTGAGE,8,A
23,48000,MORTGAGE,8,B
25,48000,OWN,0,B
25,58650,RENT,7,D
23,79000,RENT,4,B
25,81600,RENT,2,A
24,42000,MORTGAGE,4,A
21,89610,RENT,3,A
21,48000,OWN,5,B
23,48000,OWN,7,A
26,102552,RENT,10,B
24,25000,RENT,0,C
25,48000,MORTGAGE,9,A
26,36000,RENT,0,C
22,51000,RENT,6,B
26,48000,MORTGAGE,10,B
25,48000,MORTGAGE,3,C
22,48000,MORTGAGE,6,A
23,67200,RENT,7,C
23,66500,RENT,0,A
26,48000,MORTGAGE,0,C
24,11476,RENT,0,A
22,35000,RENT,1,C
22,37000,RENT,4,A
22,48000,MORTGAGE,2,B
24,46000,RENT,8,A
26,48000,MORTGAGE,2,A
26,52500,RENT,0,B
21,17000,RENT,3,A
24,34000,RENT,1,B
24,48000,MORTGAGE,8,A
21,42000,MORTGAGE,5,B
22,45900,RENT,3,A
25,70000,RENT,1,A
22,48000,MORTGAGE,6,C
25,85000,RENT,9,A
22,95000,RENT,0,A
24,48000,OWN,5,A
25,147750,RENT,3,B
23,30900,RENT,1,A
25,48000,MORTGAGE,7,B
24,120000,RENT,0,A
21,18000,RENT,2,C
25,48000,MORTGAGE,6,A
22,20400,RENT,2,A
23,25000,RENT,0,B
24,48000,MORTGAGE,4,B
23,48000,MORTGAGE,5,C
26,27000,RENT,1,B
23,27252,RENT,3,C
26,48000,MORTGAGE,10,A
24,35020,RENT,0,A
22,48000,OWN,6,A
22,41300,RENT,1,A
24,48000,MORTGAGE,4,A
24,48000,MORTGAGE,8,A
25,48000,MORTGAGE,9,C
22,45000,RENT,3,A
26,48000,MORTGAGE,9,B
23,42000,MORTGAGE,3,C
26,144000,RENT,0,A
26,48000,OWN,3,C
23,12000,RENT,0,A
22,25000,RENT,4,C
26,26000,RENT,5,C
23,42000,MORTGAGE,7,A
23,50000,RENT,8,B
22,48000,MORTGAGE,1,B
23,48000,OWN,4,B
24,48000,MORTGAGE,4,A
24,60000,RENT,4,A
25,48000,MORTGAGE,3,B
25,19200,RENT,5,D
26,40000,RENT,4,B
26,49680,RENT,1,C
23,56000,RENT,3,D
21,14400,RENT,2,B
24,23000,RENT,4,A
23,30000,RENT,5,A
26,36800,RENT,0,B
25,34000,RENT,0,B
23,20124,RENT,4,C
24,48000,OWN,2,C
23,29376,RENT,3,A
23,48000,MORTGAGE,7,A
24,48000,MORTGAGE,7,A
25,48000,MORTGAGE,4,A
25,78000,RENT,3,A
24,46000,RENT,0,D
22,12000,RENT,0,B
25,13440,RENT,3,A
24,14880,RENT,2,B
22,15000,RENT,6,A
22,15000,RENT,3,D
21,16000,RENT,5,B
24,48000,MORTGAGE,3,B
24,16800,RENT,2,D
26,17376,RENT,1,B
26,48000,MORTGAGE,4,A
22,18000,RENT,2,A
24,48000,MORTGAGE,4,B
24,18000,RENT,8,B
22,18000,RENT,1,B
22,18200,RENT,4,A
22,18996,RENT,4,D
23,42000,MORTGAGE,5,D
22,48000,MORTGAGE,0,A
21,18996,RENT,0,A
23,19000,RENT,2,C
22,48000,MORTGAGE,6,B
24,19200,RENT,0,B
25,19200,RENT,3,A
21,19200,RENT,0,B
25,19200,RENT,2,C
22,48000,MORTGAGE,4,A
24,20000,RENT,8,A
24,48000,MORTGAGE,5,A
24,48000,OWN,4,A
26,20400,RENT,0,B
22,21300,RENT,0,C
23,48000,OWN,5,B
26,21600,RENT,3,B
23,21600,RENT,2,D
24,21640,RENT,4,A
25,21812,RENT,7,C
23,21996,RENT,6,C
22,48000,MORTGAGE,2,B
21,22600,RENT,3,C
25,22800,RENT,4,B
25,22800,RENT,0,C
22,48000,MORTGAGE,5,A
22,22880,RENT,5,C
25,48000,MORTGAGE,2,B
23,22884,RENT,8,B
21,23000,RENT,5,B
22,48000,MORTGAGE,4,B
21,23040,RENT,0,A
25,23198,RENT,2,A
22,23631,RENT,4,B
22,24000,RENT,6,B
25,48000,MORTGAGE,3,A
26,24000,RENT,5,A
25,48000,MORTGAGE,4,B
26,24000,RENT,5,A
24,48000,MORTGAGE,4,A
23,24000,RENT,4,A
24,24000,RENT,1,B
23,48000,MORTGAGE,0,A
24,42000,MORTGAGE,4,E
24,48000,MORTGAGE,3,A
24,24000,RENT,4,C
26,48000,OWN,10,B
23,24000,RENT,0,B
25,48000,MORTGAGE,6,B
22,48000,MORTGAGE,2,C
22,48000,MORTGAGE,6,A
21,24000,RENT,2,B
22,24000,RENT,2,B
21,24996,RENT,6,C
21,24996,RENT,3,B
23,25000,RENT,7,A
25,25000,RENT,2,B
22,48000,MORTGAGE,7,B
25,25000,RENT,1,E
21,25000,RENT,3,B
26,25000,RENT,5,A
25,48000,OWN,7,B
22,48000,MORTGAGE,4,B
24,25200,RENT,6,A
26,48000,MORTGAGE,1,B
24,48000,MORTGAGE,2,B
25,48000,MORTGAGE,5,C
26,48000,MORTGAGE,10,A
21,25200,RENT,2,A
23,25200,RENT,0,C
23,48000,MORTGAGE,3,B
21,25200,RENT,5,A
25,25200,RENT,0,B
24,25800,RENT,0,A
23,25800,RENT,2,C
21,26000,RENT,5,A
26,26400,RENT,6,B
25,48000,MORTGAGE,5,A
26,26400,RENT,6,C
22,26400,RENT,0,A
25,26500,RENT,9,B
25,48000,OWN,0,A
24,26500,RENT,0,C
25,26780,RENT,0,B
25,27000,RENT,9,B
24,42000,MORTGAGE,2,A
23,27000,RENT,6,C
22,48000,MORTGAGE,0,B
26,27031,RENT,2,B
24,48000,MORTGAGE,8,A
25,27040,RENT,2,A
23,48000,OWN,0,E
22,27600,RENT,2,B
24,48000,MORTGAGE,0,B
26,48000,MORTGAGE,7,C
23,48000,OWN,8,C
22,48000,MORTGAGE,3,B
25,28000,RENT,2,B
23,28000,RENT,5,B
22,28000,RENT,3,C
26,48000,MORTGAGE,10,A
23,28000,RENT,0,A
23,28284,RENT,8,A
21,48000,MORTGAGE,5,C
25,28675,RENT,1,A
23,28800,RENT,4,B
21,28800,RENT,3,C
21,28800,RENT,2,B
23,28800,RENT,0,A
25,28800,RENT,1,E
24,29000,RENT,5,C
23,29000,RENT,1,A
23,29000,RENT,7,C
22,29000,RENT,5,B
22,29000,RENT,4,B
24,48000,OWN,3,C
23,29820,RENT,0,C
22,30000,RENT,4,B
24,48000,OWN,5,A
22,30000,RENT,1,B
22,30000,RENT,7,C
22,48000,MORTGAGE,6,A
24,30000,RENT,0,C
24,48000,OTHER,5,B
24,30000,RENT,6,A
23,48000,MORTGAGE,2,A
24,30000,RENT,2,C
22,30000,RENT,6,A
24,30000,RENT,0,B
22,30000,RENT,2,B
24,48000,OWN,8,A
22,48000,MORTGAGE,0,A
22,48000,OWN,4,B
25,48000,MORTGAGE,9,C
24,30000,RENT,3,B
23,30000,RENT,3,B
23,48000,OWN,6,B
24,48000,MORTGAGE,2,A
23,30000,RENT,0,C
22,30000,RENT,4,B
23,30000,RENT,0,A
24,30000,RENT,2,D
22,30000,RENT,3,B
26,30000,RENT,2,A
23,30000,RENT,7,C
21,30000,RENT,4,A
24,48000,MORTGAGE,1,C
26,30000,RENT,0,D
21,30000,RENT,3,A
26,30000,RENT,3,A
23,48152,MORTGAGE,7,A
22,48156,MORTGAGE,6,A
21,31000,RENT,6,A
23,48235,MORTGAGE,5,B
25,48360,MORTGAGE,9,A
26,31200,RENT,10,C
21,31200,RENT,1,D
25,31200,RENT,1,C
22,31200,RENT,4,C
23,48500,MORTGAGE,1,C
22,31680,RENT,6,B
24,32000,RENT,1,C
26,48500,MORTGAGE,9,A
23,48500,MORTGAGE,8,B
21,32000,RENT,5,A
25,32000,RENT,2,B
25,48500,OTHER,1,E
22,42500,MORTGAGE,6,E
25,32000,RENT,1,D
22,32001,RENT,4,D
22,48526,MORTGAGE,0,B
24,32004,RENT,2,D
23,48600,OWN,2,A
23,32124,RENT,4,D
22,32496,RENT,4,C
23,48600,MORTGAGE,5,B
23,48600,MORTGAGE,7,B
26,33000,RENT,1,D
22,33000,RENT,6,C
24,48661,MORTGAGE,7,D
23,33276,RENT,4,C
21,33280,RENT,0,C
26,33600,RENT,4,B
22,33650,RENT,1,D
24,48732,OTHER,6,A
24,48800,MORTGAGE,7,A
21,33996,RENT,1,C
24,48852,MORTGAGE,4,A
24,34000,RENT,0,A
26,34000,RENT,6,B
24,48960,MORTGAGE,8,E
23,34000,RENT,2,D
22,48996,MORTGAGE,5,A
22,34039,RENT,4,A
23,48996,MORTGAGE,7,C
25,29000,RENT,0,C
22,35000,RENT,2,A
22,42996,MORTGAGE,7,C
23,29000,RENT,5,A
24,35000,RENT,0,C
22,35000,RENT,7,B
24,35004,RENT,2,B
24,29004,RENT,0,D
23,35004,RENT,1,B
26,29004,RENT,1,D
23,49000,MORTGAGE,6,A
24,43000,MORTGAGE,1,D
23,49000,MORTGAGE,5,A
21,35324,RENT,4,B
24,43000,MORTGAGE,8,D
26,29364,RENT,4,C
25,49000,OWN,6,C
24,43000,MORTGAGE,2,B
23,49000,MORTGAGE,7,C
25,35392,RENT,9,A
25,49000,MORTGAGE,9,A
22,29916,RENT,1,D
25,36000,RENT,9,B
24,49000,MORTGAGE,5,A
22,49000,MORTGAGE,6,A
23,49000,MORTGAGE,7,A
25,49000,MORTGAGE,2,B
26,49000,MORTGAGE,10,B
22,30000,RENT,7,C
22,30000,RENT,0,E
22,36000,RENT,1,C
22,49000,MORTGAGE,4,A
26,30000,RENT,2,E
23,49000,MORTGAGE,2,A
26,49000,MORTGAGE,10,A
22,36000,RENT,6,B
24,49000,MORTGAGE,7,A
25,49000,OWN,4,A
22,36000,RENT,4,B
23,36000,RENT,2,B
25,36000,RENT,9,C
22,49000,MORTGAGE,6,A
22,49000,MORTGAGE,2,B
22,36000,RENT,6,B
21,49000,MORTGAGE,5,A
21,36000,RENT,2,B
22,49000,MORTGAGE,4,A
23,30000,RENT,4,D
23,36000,RENT,7,A
24,49000,MORTGAGE,2,E
24,49000,MORTGAGE,2,D
22,36000,RENT,1,A
22,49032,MORTGAGE,6,B
22,49140,OWN,0,C
25,49152,MORTGAGE,7,B
24,36000,RENT,5,D
24,30000,RENT,0,D
25,30000,RENT,9,D
21,30000,RENT,1,C
22,49200,MORTGAGE,4,A
22,49200,MORTGAGE,6,A
25,49200,MORTGAGE,6,A
26,30000,RENT,1,E
25,49200,MORTGAGE,2,B
24,49200,OWN,8,C
26,49200,OWN,11,B
26,49200,MORTGAGE,8,A
23,36100,RENT,0,B
22,36250,RENT,6,C
21,36450,RENT,0,A
22,36628,RENT,4,B
25,36852,RENT,1,B
23,31000,RENT,1,B
24,37000,RENT,1,A
24,49344,MORTGAGE,6,B
24,37000,RENT,8,A
22,37000,RENT,5,B
26,49441,OWN,11,A
21,37200,RENT,2,B
24,37200,RENT,2,B
22,37500,RENT,6,B
24,37920,RENT,4,A
22,49500,MORTGAGE,5,B
25,32000,RENT,9,C
25,49500,MORTGAGE,2,A
25,38000,RENT,8,A
22,38000,RENT,2,C
25,49500,MORTGAGE,3,C
24,38000,RENT,0,B
23,38000,RENT,5,B
22,49536,MORTGAGE,6,A
25,38004,RENT,0,B
24,43590,MORTGAGE,8,B
23,43600,MORTGAGE,5,B
22,49600,MORTGAGE,4,D
24,49600,MORTGAGE,8,A
25,49600,MORTGAGE,9,C
25,43633,MORTGAGE,3,D
24,33000,RENT,3,D
22,33000,RENT,3,B
25,49713,MORTGAGE,7,B
25,49716,MORTGAGE,6,A
21,39000,RENT,4,B
22,33000,RENT,2,D
22,39000,RENT,1,A
25,33600,RENT,9,D
21,39900,RENT,3,B
23,39996,RENT,2,A
25,39996,RENT,9,B
23,39996,RENT,0,C
25,49920,MORTGAGE,9,A
25,40000,RENT,2,B
22,40000,RENT,1,B
22,49920,MORTGAGE,1,C
24,40000,RENT,2,B
26,49992,MORTGAGE,10,B
26,49995,MORTGAGE,10,B
24,40000,RENT,3,A
23,50000,OWN,7,B
24,40000,RENT,4,C
25,40000,RENT,0,A
26,40000,RENT,4,B
22,50000,MORTGAGE,2,B
22,40000,RENT,0,A
25,50000,MORTGAGE,10,C
23,40000,RENT,3,A
25,40000,RENT,5,A
25,50000,MORTGAGE,9,C
22,40000,RENT,5,A
23,40000,RENT,5,A
24,50000,MORTGAGE,2,A
22,50000,MORTGAGE,6,B
22,40000,RENT,0,C
22,34000,RENT,4,A
23,40000,RENT,1,A
21,50000,MORTGAGE,5,C
22,40000,RENT,0,A
21,40000,RENT,1,B
23,34255,RENT,7,G
23,50000,OWN,5,A
24,41000,RENT,3,A
24,50000,MORTGAGE,0,B
22,50000,MORTGAGE,6,A
23,41000,RENT,3,B
26,44000,MORTGAGE,10,D
24,41004,RENT,8,A
23,41124,RENT,7,A
22,50000,MORTGAGE,6,B
24,44000,MORTGAGE,4,A
25,35196,RENT,2,D
25,50000,MORTGAGE,9,A
25,42000,RENT,5,B
22,42000,RENT,6,B
23,42000,RENT,5,B
26,42000,RENT,3,A
23,50000,MORTGAGE,6,B
23,50000,MORTGAGE,7,A
25,50000,MORTGAGE,6,C
24,42000,RENT,8,C
25,50000,MORTGAGE,8,B
25,42000,RENT,1,B
24,50000,OWN,5,D
26,42000,RENT,0,B
26,42000,RENT,8,C
25,50000,OWN,2,B
22,42000,RENT,7,A
23,42996,RENT,2,C
25,50000,MORTGAGE,3,A
25,44000,MORTGAGE,9,D
22,50000,MORTGAGE,4,B
26,50000,MORTGAGE,3,A
25,50000,MORTGAGE,0,E
23,50000,MORTGAGE,7,A
21,50000,MORTGAGE,5,A
25,50000,MORTGAGE,0,A
26,44000,MORTGAGE,3,D
25,44000,RENT,1,B
23,44000,RENT,2,C
22,50000,MORTGAGE,6,A
24,44000,RENT,1,A
23,50000,OWN,4,B
24,50000,OWN,5,B
25,50000,MORTGAGE,2,A
26,45000,RENT,1,B
24,50000,MORTGAGE,7,B
24,50000,OWN,7,B
26,45000,RENT,1,B
